business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,Food,Restaurants,Bars,CoffeeTea,SpecFood,FastFood,Bakeries,Desserts,SushiBars,Cafes,Canadian,Juice,Pubs,EthnicFood,Japanese,IceCream,Sandwiches,Breakfast,Lounges,Chinese,Beer,Burgers,Wine,Shopping,American,Monday,Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday,fullbar,beerandwine,PriceRange1,PriceRange2,PriceRange3,PriceRange4,FreeWiFi,quiet_noise,veryloud_noise,loud_noise,PaidWiFi,GoodForKids,RestaurantsReservations,Caters,RestaurantsTableService,RestaurantsTakeOut,OutdoorSeating,BikeParking,HasTV,RestaurantsGoodForGroups,RestaurantsDelivery,checkins,UserExp,compliment_count,Simplified_PostalCode,PricingRange,DaysOpen
87f7Xzm-P4bJUfBsWDLW7w,Second Cup,165 University Ave,Toronto,ON,M5H 3B8,43.6487437,-79.3851654,2.5,4,1,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,2,0,H,1,7
NuvfCN_z3hjjUZHUIXoXMA,Starbucks,"1015 Lake Shore Boulevard E, Suite 4",Toronto,ON,M4M 1B4,43.6580842,-79.328486,2.5,6,0,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,5:0-23:0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,209,8,0,M,1,7
Zx-rz7D4DOT8Kmx97LFAjw,Ronnie's Local 069,69 Nassau St,Toronto,ON,M5T 1M6,43.6549888,-79.402666,3.5,65,1,"Nightlife, Bars, Dive Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,193,13,0,T,1,7
gJ12kfsjXfsDU3ATte-HCg,Tutti Frutti,64 Kensington Avenue,Toronto,ON,M5T 2K1,43.6543466,-79.4009509,4.5,29,1,"Desserts, Specialty Food, Health Markets, Food",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-19:30,11:0-18:30,10:0-19:30,10:0-19:30,10:0-19:30,10:0-19:30,10:0-19:30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,107,5,0,T,2,7
wlNdRx1F_wV--XhFKOsRmg,Mr Souvlaki,700 University Ave,Toronto,ON,M5G 1X6,43.6590858,-79.3914771,2,4,1,"Restaurants, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,1,0,G,2,7
lJ0_Xl6aDdfvnbTvLIy9Yw,Sequel Restaurant & Catering,3362 Yonge Street,Toronto,ON,M4N 2M7,43.7323148,-79.4042497,3,3,0,"Event Planning & Services, Caterers, French, Restaurants, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-17:30,1/1/1900 0:00,10:0-17:30,10:0-17:30,10:0-17:30,10:0-17:30,1/1/1900 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,N,2,5
lxsVRNoPNEEO_mRUfgJrJA,Vincenzo Supermarket,2406 Danforth Ave,Toronto,ON,M4C 1K7,43.6875784,-79.3054815,4,6,1,"Fruits & Veggies, Specialty Food, Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,C,2,7
OsmhWqUsRwLmPF6JkRzFbQ,Subway,1159 Dundas Street W,Toronto,ON,M6J 1X3,43.6492502,-79.4213688,2.5,3,1,"Restaurants, Sandwiches, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7:0-0:0,9:0-0:0,7:0-0:0,7:0-0:0,7:0-0:0,7:0-3:30,8:0-3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,J,2,7
9g2TV23yfYabxHGuW_lrgA,Escape Goat,1510 Queen Street W,Toronto,ON,M6R 1A4,43.640361,-79.4383991,4.5,11,1,"Pubs, Nightlife, Bars",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15:0-23:0,13:0-20:0,15:0-23:0,15:0-23:0,15:0-23:0,15:0-0:0,13:0-0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,R,2,7
LWGPEGEa3Oj8avn4nkyXbg,Sequoia Cafe & Bar,2034 Lawrence Avenue E,Toronto,ON,M1R 2Z3,43.74533836,-79.29464702,3.5,3,1,"Nightlife, Restaurants, Cafes, Middle Eastern, Bars",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15:30-3:30,15:30-3:30,15:30-3:30,15:30-3:30,15:30-3:30,15:30-3:30,15:30-3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,R,2,7
A__STwEqG_f-0D-m89vrwA,Longo's,100 King Street W,Toronto,ON,M5X 1A9,43.6486362,-79.3817439,3.5,23,1,"Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:0-19:0,1/1/1900 0:00,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,195,9,0,X,2,5
AIasveRX0245WeAH0C46Uw,Chick Fiesta,"699 Markham Road, Unit 1",Toronto,ON,M1H 2R5,43.76163979,-79.22569387,4,25,1,"South African, Halal, Portuguese, Steakhouses, Chicken Shop, African, Restaurants, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,12,5,0,H,1,7
Z_AwsZrpZ4jFio-j4bMSTw,Acme Burger Company,500 Bloor St W,Toronto,ON,M5S 1Y3,43.6655051,-79.4102724,2.5,36,0,"Burgers, Restaurants, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11:0-0:0,11:0-4:0,11:0-0:0,11:0-0:0,11:0-3:0,1/1/1900 0:00,11:0-4:0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,29,3,0,S,2,6
sZjy5U0AEXr7r2PZPi5rMQ,Starbucks,657 Dupont Street,Toronto,ON,M6G 1Z4,43.6715191,-79.4213106,4,13,1,"Cafes, Restaurants, Coffee & Tea, Food",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:0-20:0,7:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,175,10,0,G,2,7
4Bgt3kf4_aST9T5SBwW8Vw,Hoops,735 Queen Street W,Toronto,ON,M6J 1E5,43.6465403,-79.406724,3,8,0,"Sports Bars, Nightlife, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,22,7,0,J,2,7
0drLgbfPxNN0ODVwzVc_ZA,Bagel Stop,"Union Station, 65 Front St W",Toronto,ON,M5J 1E6,43.6453166,-79.3804073,2,14,1,"Bagels, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,29,6,0,J,2,7
vr8EqpXdoD6hxo_XSECFoA,DAVIDsTEA,2901 Bayview Avenue N,Toronto,ON,M2K 1E6,43.76842598,-79.38616742,3.5,10,1,"Tea Rooms, Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-21:0,12:0-18:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,9:30-19:0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,74,6,0,K,2,7
OFbiUooV4CqLjrvdOBXz-A,Branca,1727 Dundas Street W,Toronto,ON,M6K 1V4,43.6499275,-79.4390283,4,86,0,"Cocktail Bars, Restaurants, Barbeque, Steakhouses, Argentine, Nightlife, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,18:0-0:0,18:0-0:0,18:0-0:0,18:0-1:0,18:0-1:0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,57,7,0,K,3,5
xLJf5mRdB5FPsQriRzy9vA,Valu-Mart,2266 Queen St E,Toronto,ON,M4E 1G4,43.6732712,-79.2858542,2.5,10,1,"Grocery, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143,2,0,E,2,7
8894q9WTvkYN6oNUt3fJ3g,Scotthill Carribean Cuisine,1943 Avenue Road,Toronto,ON,M5M 4A2,43.73394298,-79.41953436,4,23,1,"Restaurants, Nightlife, Lounges, Caribbean, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14:0-21:0,17:0-21:0,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:30,11:30-22:30,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,20,1,0,M,2,7
v7m6fwvtTFg9EsVf6bIhOg,Louis Meat Market,449 Danforth Avenue,Toronto,ON,M4K 1P1,43.67767,-79.3504378,4,40,1,"Meat Shops, Restaurants, Food, Greek, Specialty Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,88,5,0,K,1,7
vSjQyuDH0xim3bpc4Lynsg,Joy of Harvest,34 Pony Meadow Ter,Toronto,ON,M1C 4J4,43.7961497,-79.1858905,4.5,5,1,"Food, Farmers Market, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C,1,7
Qy_gJU57rAsoV__quhaMcw,Global Village Backpackers,460 King Street West,Toronto,ON,M5V 3M4,43.64555632,-79.39537938,2.5,16,0,"Nightlife, Hostels, Hotels & Travel, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,9,2,2,V,1,7
oTfBJGJORIfYJ_VxUMWW1Q,Reunion Island Coffee,385 Roncesvalles Avenue,Toronto,ON,M6R 2N1,43.650552,-79.450453,3.5,35,1,"Coffee Roasteries, French, Coffee & Tea, Restaurants, Reunion, Food",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7:0-18:0,8:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-18:0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,52,3,0,R,2,7
GaUQ63TSssoD_HwCNyL4cQ,The Dessert Kitchen,73 Harbord Street,Toronto,ON,M5S 1G4,43.6627486,-79.402806,3.5,63,1,"Desserts, Shaved Snow, Food",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-23:0,12:0-0:0,12:0-0:0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,109,10,0,S,2,7
EYP47KQm-BR6VMvIOoV0hA,Raw Juice Guru,3324 Dundas Street W,Toronto,ON,M6P 2A4,43.6657647,-79.4809189,2.5,3,1,"Juice Bars & Smoothies, Restaurants, Food, Live/Raw Food",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,3,7
TKDfJPM2GkxmgS8LfyYhng,Squish,300 Borough Drive,Toronto,ON,M1P 4P5,43.779825,-79.257943,4,9,1,"Desserts, Food, Candy Stores, Specialty Food",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:0-21:0,11:0-19:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,9:30-21:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,4,0,P,2,7
p1uqGs9tb3EiVAReNhtxrg,Wish A Cake,1/1/1900 0:00,Toronto,ON,1/1/1900 0:00,43.653226,-79.3831843,5,4,1,"Desserts, Custom Cakes, Event Planning & Services, Caterers, Bakeries, Food",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,J,2,7
ixfpsy7M6vLAe0Xf-EWH4g,Wallace Espresso,188 Wallace Avenue,Toronto,ON,M6H 1V6,43.66242389,-79.44422847,5,34,1,"Cafes, Restaurants, Coffee & Tea, Food",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-16:0,8:0-17:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,54,11,0,H,1,7
tTCDOmP6LcShi33KdB9mww,Hooper's Pharmacy,2136 Queen Street E,Toronto,ON,M4E 1E3,43.671491,-79.293809,4,5,1,"Food, Health & Medical, Shopping, Pharmacy, Drugstores, Health Markets, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9:0-21:0,11:0-17:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-18:0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,E,4,7
mQuDZwxxPe54MY4TT8lEPQ,Bar Fancy,1070 Queen Street W,Toronto,ON,M6J 1H8,43.6437829,-79.4214985,4,111,1,"Restaurants, Chicken Shop, Nightlife, Comfort Food, Bars",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,169,13,0,J,2,7
gpQzoaeFGw3QfzVf7Dx07g,Montauk Bar,765 Dundas Street W,Toronto,ON,M6J 1T9,43.652115,-79.4068536,4,48,1,"Nightlife, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:0-2:0,20:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,20:0-2:0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,57,6,0,J,2,7
b_yZrM3rVQVlifEg5naDpQ,Lyrics Music Bar and Grill,50 Cumberland Street,Toronto,ON,M4W,43.6707363,-79.3890456,2.5,3,0,"Restaurants, Lounges, Nightlife, Italian, Comfort Food, Bars",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,11:30-0:0,11:30-0:0,11:30-0:0,11:30-2:0,18:0-2:0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,2,1,0,W,2,5
7_AjzHBw5CMSCwfaKckd7A,Choco Churros,1/1/1900 0:00,Toronto,ON,1/1/1900 0:00,43.653226,-79.3831843,3.5,5,1,"Food Trucks, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,14:0-18:0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,10:0-18:0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,J,1,2
FQy3it-XBt6XnZFTK2UoCA,Timothys Coffees of the World,2190 Bloor Street W,Toronto,ON,M6S 1N3,43.6517217,-79.4748245,3.5,7,0,"Coffee & Tea, Food",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6:30-23:0,7:0-23:0,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,7:0-23:0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,27,6,0,S,1,7
hmxygurO6EHHl_JLZGddLA,Sushi Express,20 Eglinton Ave W,Toronto,ON,M4R,43.7066847,-79.3994865,3.5,3,1,"Restaurants, Japanese, Sushi Bars",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,15,1,0,R,3,7
h935w_ra0b7dq9mUiwQH1g,Caviar Direct,93 Front Street E,Toronto,ON,M5E 1C4,43.6490516,-79.3717741,3.5,7,1,"Food, Seafood Markets, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,8:0-18:0,8:0-18:0,8:0-18:0,8:0-19:0,7:0-17:0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,E,4,5
md3DvLQyWlp3RJIFl4qnPA,The Slip,235 Queens Quay W,Toronto,ON,M5J 2G8,43.63911793,-79.38289102,2,28,1,"Pubs, Nightlife, Lounges, Bars",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,38,4,0,J,2,7
XKovzoFGpE4gXdFMj3LLww,Jingles II,1378 Yonge St,Toronto,ON,M4T 1Y5,43.6862465,-79.3935614,4,4,1,"Lounges, Nightlife, Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,40,0,0,T,2,7
sw3HdidP3E9YiuuLVyfeNw,Salto Restaurant,1138 Davenport Road,Toronto,ON,M6G 2C6,43.6748309,-79.430894,4.5,10,1,"Italian, Restaurants, Lounges, Nightlife, Pizza, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16:0-23:0,1/1/1900 0:00,16:0-23:0,16:0-23:0,16:0-23:0,16:0-0:0,16:0-0:0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,4,1,0,G,2,6
AQvJMVp8O5Bj141Ooy-xrQ,La Bamboche,4 Manor Road E,Toronto,ON,M4S 1P8,43.7026909,-79.3970377,4,42,0,"Bakeries, Food",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:0-20:0,8:0-18:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-22:0,8:0-22:0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,7,1,S,3,7
wHTPHng-wWg85AF_y8IDuQ,Feta & Olives,595 Bay Street,Toronto,ON,M7A 2C7,43.6559041,-79.383606,2.5,7,1,"Restaurants, Food Stands, Food Court, Food",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A,2,7
3ARCKYbNDIgAVpaS3YhPLQ,Downstairs Deli,167 Bathurst Street,Toronto,ON,M5V 2V3,43.64676077,-79.40369939,2.5,3,0,"Delicatessen, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,V,2,7
zB8rNpxwOBhNGQXbmhBqOQ,Grossman's Tavern,379 Spadina Ave,Toronto,ON,M5T 2G3,43.6560451,-79.3990039,3.5,33,1,"Bars, Nightlife, Dive Bars",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,68,5,0,T,1,7
3sDBwCMVU3lwRLZdHJXSBw,Oxford Fruit,255 Augusta Ave,Toronto,ON,M5T 2L8,43.6551719,-79.40207,4,8,1,"Food, Fruits & Veggies, Specialty Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9:0-19:30,9:0-19:30,9:0-19:30,9:0-19:30,9:0-19:30,9:0-19:30,9:0-19:30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,0,0,T,1,7
y7tDTX4WWAvLxwqAMs9D_g,McDonald's,200 Front Street W,Toronto,ON,M5V 3K2,43.6449355,-79.386151,2.5,8,1,"Restaurants, Burgers, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7:0-19:0,1/1/1900 0:00,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,9:0-15:0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,18,0,0,V,1,6
xOi9uv_9iGTjCUGqdGqyGQ,McDonald's,2365 Dundas St W,Toronto,ON,M6P 1W7,43.6569279,-79.4531164,3,13,1,"Restaurants, Burgers, Fast Food",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,72,8,0,P,1,7
CUGswyxGdkcd4IE1oHc80A,Bar Vespa,167 E Liberty Street,Toronto,ON,M6K 3K4,43.638436,-79.417423,3,74,0,"Nightlife, Italian, Restaurants, Bars",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11:30-22:0,12:0-22:0,11:30-22:0,11:30-23:0,11:30-23:0,11:30-1:0,12:0-1:0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,124,12,0,K,2,7
ZL0TTcdLwL4tj9rzAnj6ZQ,Pulp Kitchen,565 Danforth Ave,Toronto,ON,M4K 1P9,43.678381,-79.346957,2.5,5,0,"Vegan, Juice Bars & Smoothies, Restaurants, Food",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,1/1/1900 0:00,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,5,0,0,K,1,7
XzSUqucFXZ9SwZHhuujuIA,Spirit of York Distillery,12 Trinity Street,Toronto,ON,M5A 3C4,43.6504046,-79.3597707,4.5,21,1,"Distilleries, Beer, Wine & Spirits, Food",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,2,0,A,2,7
